account_id,customer_id,branch_id,account_type,balance,opened_date,status
508,508,3,Current,227188.25,2022-09-10,Active
509,509,1,Current,57330.64,2025-03-20,Inactive
510,510,4,Savings,141846.43,2022-09-02,Inactive
511,511,5,Fixed Deposit,64569.61,2021-03-14,Active
512,512,4,Fixed Deposit,398582.13,2023-06-05,Inactive
513,513,5,Fixed Deposit,36391.07,2020-01-15,Inactive
514,514,5,Current,201007.42,2016-10-03,Inactive
515,515,2,Fixed Deposit,122601.84,2021-11-18,Active
516,516,4,Current,33963.91,2023-12-29,Active
517,517,5,Current,392372.67,2023-06-02,Inactive
518,518,5,Current,272718.91,2020-06-17,Active
519,519,2,Fixed Deposit,335132.99,2021-06-10,Closed
520,520,5,Current,58047.11,2022-11-23,Closed
521,521,4,Current,277988.76,2017-12-12,Inactive
522,522,2,Current,477985.84,2017-06-15,Active
523,523,5,Savings,343068.83,2019-05-18,Closed
524,524,4,Current,247653.28,2018-03-08,Closed
525,525,1,Savings,109588.27,2023-03-01,Active
526,526,5,Fixed Deposit,405109.84,2022-09-11,Active
527,527,2,Current,266096.65,2017-07-27,Inactive
528,528,5,Fixed Deposit,224132.72,2019-04-28,Active
529,529,3,Current,285567.93,2016-05-25,Closed
530,530,3,Current,359177.82,2023-08-29,Inactive
531,531,1,Fixed Deposit,5051.51,2017-04-15,Closed
532,532,4,Savings,426400.08,2015-08-25,Active
533,533,3,Fixed Deposit,483981.86,2021-07-23,Active
534,534,5,Current,55739.46,2015-08-04,Inactive
535,535,1,Savings,216426.04,2016-12-27,Closed
536,536,4,Fixed Deposit,159745.53,2019-04-29,Inactive
537,537,4,Current,218159.83,2020-05-18,Active
538,538,2,Current,70395.36,2019-06-22,Closed
539,539,4,Current,420141.38,2017-02-09,Active
540,540,3,Fixed Deposit,63649.03,2024-04-29,Active
541,541,1,Fixed Deposit,8838.19,2024-03-06,Closed
542,542,4,Fixed Deposit,218930.82,2016-07-02,Active
543,543,1,Savings,321479.21,2021-12-25,Inactive
544,544,4,Fixed Deposit,302610.33,2024-05-09,Inactive
545,545,5,Savings,227742.79,2020-10-10,Inactive
546,546,5,Current,192972.64,2017-02-09,Active
547,547,2,Current,302682.06,2021-10-03,Closed
548,548,4,Fixed Deposit,119138.23,2023-03-12,Closed
549,549,3,Current,463355.66,2024-07-04,Closed
550,550,3,Savings,489138.49,2016-04-07,Closed
551,551,4,Fixed Deposit,184920.72,2015-10-05,Closed
552,552,4,Fixed Deposit,40951.49,2018-11-19,Closed
553,553,5,Current,233003.23,2016-10-30,Active
554,554,5,Fixed Deposit,45134.73,2017-06-21,Inactive
555,555,1,Fixed Deposit,317210.14,2019-07-29,Closed
556,556,3,Fixed Deposit,27334.36,2020-03-24,Inactive
557,557,5,Savings,234965.54,2024-08-29,Closed
558,558,4,Fixed Deposit,367173.46,2018-09-27,Inactive
559,559,3,Current,145315.01,2016-10-04,Active
560,560,5,Fixed Deposit,152731.35,2018-07-14,Closed
561,561,3,Savings,315020.73,2018-11-07,Closed
562,562,2,Fixed Deposit,26758.32,2016-01-29,Inactive
563,563,5,Savings,144121.01,2025-04-18,Active
564,564,2,Fixed Deposit,39354.27,2024-04-23,Inactive
565,565,3,Savings,308283.08,2022-02-13,Inactive
566,566,3,Savings,370973.15,2025-01-21,Closed
567,567,2,Fixed Deposit,369744.65,2024-02-29,Closed
568,568,4,Current,404112.5,2023-07-08,Inactive
569,569,2,Current,91223.79,2024-12-28,Closed
570,570,1,Current,492051.76,2019-05-12,Active
571,571,5,Savings,418969.5,2020-10-19,Inactive
572,572,4,Savings,330672.98,2016-02-02,Closed
573,573,2,Savings,289300.94,2022-12-08,Inactive
574,574,1,Fixed Deposit,132933.35,2024-11-06,Active
575,575,1,Savings,232543.45,2020-10-23,Inactive
576,576,3,Current,373329.12,2025-01-23,Closed
577,577,2,Current,342071.47,2016-08-22,Inactive
578,578,4,Current,73429.77,2022-08-19,Inactive
579,579,1,Current,463684.04,2018-10-17,Inactive
580,580,4,Fixed Deposit,158528.62,2021-05-14,Closed
581,581,1,Savings,458938.36,2018-09-22,Closed
582,582,3,Current,305632.3,2019-07-07,Closed
583,583,3,Current,135892.73,2024-09-08,Active
584,584,3,Fixed Deposit,292504.24,2017-08-28,Inactive
585,585,2,Fixed Deposit,336273.04,2025-01-22,Active
586,586,5,Current,339181.36,2020-01-04,Active
587,587,3,Fixed Deposit,6278.42,2024-11-15,Active
588,588,1,Savings,206213.13,2019-01-07,Closed
589,589,1,Fixed Deposit,223525.16,2021-10-17,Active
590,590,3,Current,97346.69,2025-02-17,Active
591,591,5,Savings,29384.07,2021-05-21,Closed
592,592,2,Fixed Deposit,319403.36,2016-01-30,Closed
593,593,1,Savings,428363.97,2023-12-17,Active
594,594,4,Fixed Deposit,382165.03,2015-07-20,Closed
595,595,5,Savings,448104.81,2015-12-02,Closed
596,596,2,Current,147989.74,2023-08-26,Closed
597,597,1,Fixed Deposit,227268.44,2023-03-14,Inactive
598,598,4,Fixed Deposit,451792.35,2024-12-09,Inactive
599,599,3,Savings,390584.92,2024-02-03,Inactive
600,600,1,Current,194906.62,2021-06-13,Active
601,601,3,Current,89786.81,2016-11-07,Active
602,602,4,Savings,305540.64,2018-02-07,Active
603,603,4,Savings,72792.43,2017-05-23,Inactive
604,604,2,Fixed Deposit,322025.75,2018-04-15,Inactive
605,605,3,Savings,18395.59,2020-12-31,Active
606,606,5,Fixed Deposit,126047.58,2020-09-13,Inactive
607,607,1,Current,75278.28,2021-07-12,Closed
608,608,1,Savings,332638.31,2015-06-27,Inactive
609,609,2,Fixed Deposit,165585.6,2016-09-23,Inactive
610,610,5,Savings,258176.12,2018-09-18,Inactive
611,611,4,Current,202552.46,2017-06-09,Closed
612,612,1,Fixed Deposit,113697.57,2017-05-26,Inactive
613,613,4,Savings,284054.7,2021-05-14,Inactive
614,614,3,Fixed Deposit,152111.21,2024-06-14,Active
615,615,1,Current,267778.52,2021-09-25,Inactive
616,616,1,Current,380466.09,2018-07-19,Inactive
617,617,2,Savings,277683.26,2025-04-12,Inactive
618,618,2,Current,348245.26,2023-03-14,Active
619,619,3,Current,43346.38,2021-10-06,Closed
620,620,4,Fixed Deposit,95542.78,2016-11-03,Active
621,621,2,Savings,360149.78,2020-10-14,Closed
622,622,2,Current,194995.0,2019-10-28,Closed
623,623,3,Current,267436.08,2015-07-27,Inactive
624,624,1,Savings,170303.27,2023-09-14,Inactive
625,625,1,Current,59975.37,2017-03-24,Closed
626,626,5,Current,470104.81,2024-05-13,Closed
627,627,2,Fixed Deposit,290093.51,2019-09-08,Active
628,628,1,Fixed Deposit,71653.65,2024-08-25,Closed
629,629,1,Current,453682.26,2017-03-09,Closed
630,630,1,Savings,350947.11,2018-06-26,Active
631,631,1,Savings,316698.07,2018-12-12,Inactive
632,632,1,Current,306001.72,2018-03-12,Closed
633,633,1,Savings,57975.66,2022-04-26,Closed
634,634,5,Savings,32491.95,2020-12-17,Active
635,635,4,Current,405948.99,2017-05-21,Closed
636,636,4,Current,61280.42,2022-02-10,Closed
637,637,5,Fixed Deposit,69527.37,2023-08-27,Active
638,638,1,Fixed Deposit,87550.38,2021-03-20,Active
639,639,1,Current,71477.16,2021-11-07,Inactive
640,640,2,Fixed Deposit,185593.74,2015-10-11,Active
641,641,4,Savings,462912.09,2016-06-24,Active
642,642,2,Savings,395735.1,2017-10-15,Closed
643,643,5,Current,389053.16,2024-04-26,Active
644,644,4,Savings,4168.44,2018-07-28,Active
645,645,1,Fixed Deposit,326226.14,2024-07-24,Inactive
646,646,4,Fixed Deposit,403898.49,2023-09-20,Inactive
647,647,2,Savings,72400.84,2021-09-24,Inactive
648,648,5,Current,206603.63,2019-05-22,Active
649,649,5,Fixed Deposit,19772.98,2022-12-17,Active
650,650,4,Fixed Deposit,475198.73,2021-04-14,Closed
651,651,3,Current,209974.15,2018-12-20,Closed
652,652,2,Savings,59636.4,2023-01-10,Closed
653,653,1,Fixed Deposit,181588.75,2019-09-29,Closed
654,654,5,Savings,232643.79,2025-01-29,Closed
655,655,2,Current,27481.44,2020-03-10,Active
656,656,2,Fixed Deposit,422047.07,2023-12-23,Inactive
657,657,4,Savings,80720.04,2018-07-16,Active
658,658,1,Fixed Deposit,182732.34,2019-09-01,Active
659,659,4,Current,167813.02,2018-05-18,Inactive
660,660,1,Savings,370468.03,2021-06-17,Closed
661,661,2,Savings,392960.52,2021-08-02,Inactive
662,662,5,Savings,36358.89,2024-12-25,Active
663,663,4,Fixed Deposit,290301.13,2017-05-17,Inactive
664,664,2,Fixed Deposit,338749.42,2024-03-27,Inactive
665,665,2,Savings,163739.98,2015-12-14,Active
666,666,2,Fixed Deposit,206885.13,2021-11-06,Active
667,667,4,Savings,37691.33,2024-09-14,Closed
668,668,4,Savings,445353.93,2018-04-28,Active
669,669,2,Fixed Deposit,228040.45,2019-02-15,Inactive
670,670,3,Savings,229412.36,2022-11-13,Active
671,671,3,Current,101903.23,2016-06-06,Active
672,672,1,Fixed Deposit,284764.25,2025-05-26,Inactive
673,673,2,Savings,425974.03,2021-04-15,Inactive
674,674,4,Savings,380409.45,2022-03-12,Active
675,675,3,Fixed Deposit,79237.27,2023-08-25,Closed
676,676,5,Savings,289482.6,2020-09-07,Closed
677,677,2,Savings,206436.38,2025-04-04,Closed
678,678,4,Savings,296198.85,2023-04-14,Inactive
679,679,3,Savings,365278.86,2023-05-10,Closed
680,680,2,Savings,164320.68,2017-08-23,Closed
681,681,2,Fixed Deposit,473179.92,2019-12-06,Closed
682,682,1,Current,490111.84,2020-03-14,Active
683,683,4,Fixed Deposit,384534.59,2020-11-17,Active
684,684,4,Fixed Deposit,197765.76,2025-03-19,Closed
685,685,1,Current,248147.24,2019-01-27,Active
686,686,5,Savings,346886.76,2021-01-25,Inactive
687,687,2,Savings,179844.44,2016-11-12,Active
688,688,1,Savings,240411.69,2015-09-22,Inactive
689,689,2,Fixed Deposit,230182.14,2019-08-29,Closed
690,690,5,Savings,488233.97,2020-09-19,Inactive
691,691,2,Fixed Deposit,203274.83,2018-11-03,Inactive
692,692,4,Fixed Deposit,317067.75,2020-04-17,Closed
693,693,1,Current,446823.79,2019-06-29,Inactive
694,694,5,Savings,148998.4,2019-12-16,Inactive
695,695,5,Fixed Deposit,288039.45,2020-05-01,Active
696,696,1,Fixed Deposit,440542.78,2018-01-24,Closed
697,697,1,Fixed Deposit,472715.79,2020-05-29,Closed
698,698,3,Savings,56372.31,2023-12-03,Inactive
699,699,4,Fixed Deposit,21396.29,2020-01-21,Inactive
700,700,2,Fixed Deposit,279836.44,2020-07-22,Active
701,701,5,Fixed Deposit,387014.18,2023-11-28,Active
702,702,3,Savings,270277.28,2023-06-27,Closed
703,703,4,Fixed Deposit,469634.82,2021-09-07,Closed
704,704,2,Fixed Deposit,380682.07,2021-05-17,Inactive
705,705,3,Current,252279.42,2024-08-23,Inactive
706,706,3,Savings,32621.22,2023-02-09,Inactive
707,707,4,Current,251223.6,2020-03-27,Active
708,708,4,Fixed Deposit,266420.33,2015-08-17,Closed
709,709,3,Current,310854.68,2016-08-11,Closed
710,710,1,Savings,446059.7,2022-02-22,Inactive
711,711,1,Savings,195950.57,2017-09-03,Active
712,712,3,Savings,55573.1,2020-10-03,Inactive
713,713,1,Fixed Deposit,74829.07,2023-04-30,Active
714,714,2,Fixed Deposit,476100.28,2021-10-22,Active
715,715,3,Current,484817.73,2019-11-18,Closed
716,716,2,Current,174003.42,2018-09-13,Inactive
717,717,1,Current,95341.27,2020-06-11,Active
718,718,2,Fixed Deposit,322691.34,2020-05-11,Inactive
719,719,5,Current,328224.49,2024-02-06,Inactive
720,720,4,Fixed Deposit,333261.82,2016-01-26,Closed
721,721,5,Current,229545.54,2024-12-11,Closed
722,722,2,Current,86696.83,2022-05-19,Inactive
723,723,2,Current,186579.26,2015-12-16,Inactive
724,724,1,Savings,177207.33,2017-06-16,Inactive
725,725,2,Fixed Deposit,462141.69,2017-07-17,Closed
726,726,5,Current,91957.97,2017-06-22,Active
727,727,2,Savings,119714.76,2018-09-03,Active
728,728,3,Fixed Deposit,64110.28,2016-08-16,Inactive
729,729,3,Savings,103372.53,2021-02-01,Closed
730,730,1,Fixed Deposit,159154.94,2018-08-01,Inactive
731,731,2,Current,224766.12,2015-07-17,Active
732,732,5,Current,61623.52,2018-05-26,Active
733,733,4,Current,384490.56,2019-03-21,Inactive
734,734,3,Savings,3142.86,2019-07-08,Closed
735,735,5,Fixed Deposit,166309.04,2016-02-07,Closed
736,736,3,Current,448092.75,2020-08-05,Closed
737,737,2,Fixed Deposit,364543.35,2019-09-04,Inactive
738,738,3,Fixed Deposit,57045.5,2016-05-07,Inactive
739,739,1,Savings,339326.16,2022-12-20,Active
740,740,3,Savings,201413.33,2017-10-11,Active
741,741,4,Current,47148.08,2023-06-05,Active
742,742,5,Fixed Deposit,98379.72,2020-11-02,Closed
743,743,2,Current,98662.12,2024-08-05,Active
744,744,5,Current,338854.63,2024-07-27,Active
745,745,5,Current,98030.57,2022-08-24,Inactive
746,746,5,Fixed Deposit,256266.37,2023-07-22,Active
747,747,3,Current,74825.02,2021-03-14,Inactive
748,748,3,Current,187042.74,2023-06-18,Inactive
749,749,3,Current,154734.59,2024-05-15,Inactive
750,750,5,Savings,108631.88,2018-10-18,Inactive
751,751,4,Current,145028.38,2020-01-06,Closed
752,752,4,Fixed Deposit,448317.98,2016-06-29,Active
753,753,5,Fixed Deposit,43952.91,2022-03-10,Active
754,754,3,Current,494202.83,2022-02-02,Closed
755,755,3,Savings,466643.34,2017-08-29,Closed
756,756,4,Savings,4302.82,2015-09-12,Closed
757,757,3,Current,88271.61,2020-07-24,Inactive
758,758,5,Savings,100429.52,2016-01-11,Inactive
759,759,3,Fixed Deposit,245802.22,2024-10-29,Inactive
760,760,5,Current,247556.14,2022-11-02,Closed
761,761,4,Savings,14393.17,2018-01-30,Active
762,762,2,Current,150784.53,2019-09-16,Closed
763,763,4,Savings,327252.67,2024-12-14,Inactive
764,764,4,Savings,246451.37,2020-11-17,Closed
765,765,2,Savings,60557.98,2019-02-26,Inactive
766,766,4,Savings,299846.77,2018-09-29,Inactive
767,767,5,Current,283221.72,2016-01-17,Inactive
768,768,4,Fixed Deposit,409322.12,2019-06-06,Inactive
769,769,5,Fixed Deposit,288056.58,2020-06-13,Inactive
770,770,2,Fixed Deposit,30196.69,2018-12-26,Inactive
771,771,4,Fixed Deposit,68613.2,2021-02-28,Active
772,772,1,Current,181220.56,2017-01-10,Closed
773,773,3,Savings,145638.24,2024-03-28,Closed
774,774,1,Fixed Deposit,97713.6,2018-05-08,Closed
775,775,2,Savings,299782.48,2019-08-06,Active
776,776,5,Current,436349.12,2025-03-23,Closed
777,777,3,Current,343036.42,2023-11-27,Closed
778,778,3,Savings,267675.74,2020-08-24,Inactive
779,779,2,Savings,69337.77,2017-01-05,Inactive
780,780,3,Current,206585.26,2023-01-03,Active
781,781,1,Savings,78122.9,2025-06-15,Active
782,782,2,Fixed Deposit,307100.75,2021-12-09,Closed
783,783,5,Fixed Deposit,276005.3,2025-05-02,Active
784,784,4,Current,458099.55,2018-09-06,Active
785,785,2,Savings,240279.6,2020-05-23,Inactive
786,786,3,Savings,408702.31,2018-12-13,Closed
787,787,5,Current,86931.37,2025-02-17,Inactive
788,788,1,Fixed Deposit,407472.48,2018-11-18,Active
789,789,2,Fixed Deposit,72037.31,2017-11-14,Active
790,790,3,Savings,105710.66,2023-03-12,Active
791,791,4,Fixed Deposit,381748.82,2022-07-10,Active
792,792,1,Savings,387571.46,2018-07-03,Inactive
793,793,1,Savings,54800.87,2020-10-14,Closed
794,794,5,Fixed Deposit,30573.35,2018-08-30,Active
795,795,3,Savings,34057.43,2021-07-19,Closed
796,796,1,Savings,391403.04,2016-12-10,Closed
797,797,2,Fixed Deposit,450686.26,2023-03-24,Active
798,798,3,Savings,46298.88,2016-10-19,Closed
799,799,3,Fixed Deposit,174570.43,2020-12-07,Active
800,800,5,Fixed Deposit,306865.26,2017-05-10,Closed
801,801,5,Savings,50453.74,2023-07-26,Closed
802,802,1,Fixed Deposit,109282.04,2023-12-23,Active
803,803,3,Savings,450928.49,2020-12-14,Closed
804,804,1,Fixed Deposit,50244.17,2020-07-16,Active
805,805,5,Fixed Deposit,237883.04,2021-10-07,Closed
806,806,5,Savings,220393.25,2024-11-27,Active
807,807,2,Current,490669.26,2024-11-15,Inactive
808,808,2,Fixed Deposit,114549.55,2021-03-02,Active
809,809,3,Savings,233484.95,2021-09-19,Closed
810,810,2,Current,381374.57,2023-01-27,Closed
811,811,3,Fixed Deposit,361346.15,2021-02-03,Active
812,812,3,Current,58745.58,2016-02-24,Inactive
813,813,4,Fixed Deposit,368351.04,2020-04-03,Closed
814,814,4,Savings,277404.03,2017-09-04,Inactive
815,815,4,Savings,428530.1,2017-04-21,Inactive
816,816,3,Savings,7380.14,2018-09-05,Closed
817,817,4,Fixed Deposit,53480.77,2017-11-02,Inactive
818,818,5,Fixed Deposit,338582.81,2023-12-05,Active
819,819,2,Current,200911.52,2022-06-28,Closed
820,820,1,Fixed Deposit,462719.87,2024-09-16,Active
821,821,1,Current,487628.54,2025-02-03,Inactive
822,822,2,Fixed Deposit,422170.72,2020-11-25,Inactive
823,823,1,Savings,419216.46,2024-04-11,Closed
824,824,4,Current,382643.69,2016-03-10,Closed
825,825,5,Current,378395.17,2020-08-09,Closed
826,826,4,Current,238437.32,2022-03-16,Closed
827,827,4,Current,256195.84,2025-03-21,Active
828,828,4,Savings,61972.84,2015-11-06,Inactive
829,829,4,Savings,314557.14,2021-01-27,Active
830,830,1,Savings,369161.38,2016-02-16,Active
831,831,4,Fixed Deposit,14347.7,2021-04-12,Active
832,832,4,Fixed Deposit,339922.98,2019-02-27,Active
833,833,3,Fixed Deposit,311993.08,2020-08-31,Active
834,834,5,Current,396572.98,2018-11-27,Active
835,835,3,Fixed Deposit,249451.62,2016-03-28,Closed
836,836,3,Fixed Deposit,172464.21,2022-07-09,Closed
837,837,5,Savings,476337.67,2021-01-26,Active
838,838,4,Savings,192431.31,2016-03-01,Inactive
839,839,4,Current,230368.46,2018-06-01,Active
840,840,2,Fixed Deposit,330046.1,2016-01-27,Inactive
841,841,2,Current,215909.88,2022-12-30,Inactive
842,842,4,Current,382241.56,2023-11-28,Closed
843,843,4,Fixed Deposit,277338.17,2016-09-27,Closed
844,844,5,Current,238479.62,2019-06-18,Active
845,845,5,Savings,196301.02,2016-05-08,Inactive
846,846,5,Current,308852.9,2020-08-04,Inactive
847,847,3,Current,31650.56,2020-01-27,Closed
848,848,1,Savings,418630.14,2021-12-15,Inactive
849,849,5,Savings,382831.82,2017-11-21,Closed
850,850,3,Current,49577.67,2019-06-27,Inactive
851,851,3,Current,176283.36,2022-09-10,Closed
852,852,2,Savings,118076.42,2020-03-15,Inactive
853,853,5,Savings,455284.12,2018-03-23,Active
854,854,3,Savings,169459.53,2021-12-20,Active
855,855,5,Current,19651.43,2024-03-05,Closed
856,856,4,Fixed Deposit,257865.15,2019-07-30,Inactive
857,857,3,Savings,348283.28,2024-07-01,Closed
858,858,1,Current,189491.06,2020-12-29,Inactive
859,859,3,Fixed Deposit,49765.11,2020-06-20,Inactive
860,860,1,Fixed Deposit,337880.54,2024-02-08,Inactive
861,861,4,Fixed Deposit,405917.13,2021-11-27,Closed
862,862,3,Savings,307799.11,2016-12-08,Inactive
863,863,4,Savings,248978.9,2020-06-27,Active
864,864,5,Savings,144390.42,2021-12-09,Active
865,865,3,Fixed Deposit,201611.65,2016-02-18,Active
866,866,5,Fixed Deposit,479012.59,2018-01-29,Closed
867,867,5,Savings,296340.46,2025-01-11,Inactive
868,868,1,Fixed Deposit,400791.65,2017-10-31,Inactive
869,869,4,Savings,174310.93,2022-11-29,Active
870,870,3,Fixed Deposit,402259.23,2017-03-27,Inactive
871,871,5,Current,100838.42,2023-06-02,Inactive
872,872,3,Fixed Deposit,258169.25,2020-09-28,Closed
873,873,5,Savings,440567.39,2016-04-30,Closed
874,874,5,Savings,288844.8,2016-10-17,Active
875,875,4,Current,468644.3,2021-07-09,Closed
876,876,5,Current,467383.33,2019-07-25,Closed
877,877,1,Fixed Deposit,101123.37,2018-03-28,Inactive
878,878,2,Savings,76085.85,2021-09-23,Closed
879,879,3,Current,205719.87,2021-12-29,Active
880,880,2,Current,134200.44,2022-08-20,Inactive
881,881,2,Current,343740.6,2017-08-14,Active
882,882,4,Savings,57665.73,2016-01-14,Active
883,883,1,Savings,398725.34,2020-01-07,Inactive
884,884,4,Current,280352.68,2019-12-01,Inactive
885,885,4,Fixed Deposit,452922.16,2015-09-27,Active
886,886,2,Current,69078.88,2020-06-18,Inactive
887,887,3,Fixed Deposit,275802.35,2024-01-17,Closed
888,888,1,Fixed Deposit,243435.14,2018-05-29,Active
889,889,1,Savings,157638.48,2025-05-08,Inactive
890,890,1,Current,448489.85,2024-06-29,Closed
891,891,1,Current,471637.91,2016-04-06,Closed
892,892,2,Savings,56854.25,2023-01-02,Closed
893,893,5,Savings,261456.82,2024-01-06,Closed
894,894,5,Current,248729.1,2024-02-04,Active
895,895,2,Fixed Deposit,62016.14,2022-12-28,Inactive
896,896,3,Fixed Deposit,368880.94,2016-08-20,Closed
897,897,2,Current,109786.18,2023-10-23,Active
898,898,2,Savings,484991.81,2015-07-30,Inactive
899,899,4,Current,431587.07,2023-08-09,Active
900,900,4,Fixed Deposit,187977.79,2018-03-13,Active
901,901,3,Fixed Deposit,212466.88,2022-01-07,Closed
902,902,2,Current,439837.34,2016-03-17,Active
903,903,3,Current,358119.94,2018-04-24,Inactive
904,904,1,Fixed Deposit,483435.77,2023-04-20,Closed
905,905,1,Fixed Deposit,331449.49,2015-09-05,Active
906,906,2,Current,276811.22,2018-04-22,Inactive
907,907,3,Fixed Deposit,61904.83,2018-03-21,Active
908,908,4,Current,4925.19,2021-12-11,Inactive
909,909,3,Current,46034.91,2024-06-11,Active
910,910,3,Savings,429848.95,2019-01-10,Active
911,911,4,Fixed Deposit,159274.99,2015-12-25,Closed
912,912,4,Savings,137744.23,2024-03-14,Active
913,913,4,Current,368734.04,2020-10-10,Inactive
914,914,4,Savings,412376.03,2025-05-08,Closed
915,915,3,Fixed Deposit,34117.25,2018-02-15,Inactive
916,916,5,Fixed Deposit,406900.6,2018-09-26,Closed
917,917,3,Current,347909.84,2018-06-27,Active
918,918,2,Fixed Deposit,222259.08,2016-11-15,Closed
919,919,2,Savings,200930.26,2019-06-01,Closed
920,920,3,Current,288328.86,2018-07-18,Active
921,921,2,Savings,258666.58,2016-02-05,Closed
922,922,2,Fixed Deposit,343190.94,2022-05-05,Inactive
923,923,4,Current,436879.42,2020-06-07,Active
924,924,3,Savings,344045.97,2018-09-22,Inactive
925,925,3,Savings,43115.08,2019-03-14,Inactive
926,926,2,Current,438318.62,2018-09-01,Closed
927,927,2,Savings,474106.5,2019-05-15,Closed
928,928,5,Fixed Deposit,115124.92,2020-01-12,Active
929,929,4,Savings,131629.8,2025-04-19,Active
930,930,1,Current,309384.02,2016-11-23,Closed
931,931,3,Savings,45441.57,2020-03-30,Inactive
932,932,2,Fixed Deposit,59557.91,2024-10-14,Closed
933,933,5,Current,386906.3,2018-03-04,Inactive
